player_id,player,pos,n_seasons,most_recent_year,total_mp,mpg_latest,mpg,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,oreb_per_g,dreb_per_g,treb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,oreb_pct,dreb_pct,treb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40,obpm,dbpm,bpm,wins,losses,trend_bpm,trend_pts_per_g,trend_ws_per_40,conference,team,team_id,adj_opp_win_pct,opp_win_pct,height_in,weight_lbs,cluster,pca1,pca2,archetype,archetype_score,rank_in_archetype,ast_tov_ratio,three_rate,inside_score,def_composite,is_multi_year,readiness_score
Jordyn Dorsey,Jordyn Dorsey,G,1,2025,1100,35.5,35.5,5.1,13.7,0.374,0.7,3.0,0.25,4.4,10.7,0.408,0.401,4.5,5.6,0.793,1.6,3.1,4.7,3.9,2.2,0.2,2.9,1.8000000000000005,15.5,21.1,0.472,0.216,0.409,4.9,9.8,0.073,0.247,3.7,0.6,15.1,0.267,2.8,2.6,5.4,0.198,2.5,1.7,4.2,19.0,12.0,0.0,0.0,0.0,Coastal Athletic Association,North Carolina A&T,north-carolina-at,0.4866,0.4809,,,2,4.432239881,-0.317692051,Primary Creator,0.3317180901147497,430.0,1.3,0.2173913043478261,1.7952,5.0,0,54.0
Ta'Mia Scott,Ta'Mia Scott,G,1,2025,1295,35.5,35.5,6.0,13.5,0.448,1.3,3.7,0.359,4.7,9.8,0.481,0.497,3.4,4.9,0.686,1.0,5.6,6.6,1.6,0.9,1.2,2.6,1.8,16.7,18.4,0.568,0.7190000000000001,0.251,1.4,10.4,0.062,0.108,3.0,0.5,12.599999999999998,0.187,3.6,3.2,6.8,0.21,2.6,3.7,6.299999999999999,26.0,9.0,0.0,0.0,0.0,Conference USA,Middle Tennessee,middle-tennessee,0.5442,0.5237,,,3,3.193441964,-0.585790234,Interior Defender,1.0083227959987002,95.0,0.5925925925925926,0.2720588235294118,2.2607000000000004,5.300000000000001,0,59.12
Hannah Hidalgo,Hannah Hidalgo,G,1,2025,1135,35.5,35.5,8.3,18.0,0.463,1.9,4.8,0.4,6.4,13.1,0.486,0.517,5.2,6.1,0.856,1.5,3.5000000000000004,5.0,3.6,3.7,0.2,2.7,2.2,23.8,33.4,0.57,0.27,0.339,4.8,9.5,0.073,0.181,5.5,0.4,11.5,0.302,6.499999999999999,3.0,9.5,0.336,9.5,7.4,16.9,28.000000000000004,6.0,0.0,0.0,0.0,Atlantic Coast Conference,Notre Dame,notre-dame,0.6435,0.607,,,2,6.294316133,0.53442975,Primary Creator,1.5947820430373594,57.0,1.2857142857142856,0.2651933701657458,3.1104000000000003,6.9,0,82.21
Jojo Jones,Jojo Jones,G,1,2025,1067,35.5,35.5,6.1,15.300000000000002,0.402,1.0,3.8,0.254,5.2,11.5,0.451,0.433,6.7,8.3,0.803,0.9000000000000001,5.8,6.7,2.9,1.2,0.3,3.4,2.6,19.9,15.1,0.463,0.634,0.268,3.1,16.3,0.095,0.246,3.3,0.3,18.8,0.188,1.3,0.9000000000000001,2.2,0.082,-0.5,-0.2,-0.7,9.0,21.0,0.0,0.0,0.0,Summit League,Denver,denver,0.4722,0.4715,,,2,4.739567207,-0.569209683,Primary Creator,-0.6189252706089385,904.0,0.8285714285714285,0.2467532467532467,2.3452000000000006,2.4000000000000004,0,40.0
Brooke Paquette,Brooke Paquette,G,1,2025,1167,35.4,35.4,4.5,11.3,0.396,1.2,3.9,0.305,3.3,7.5,0.443,0.448,3.0,3.5999999999999996,0.839,0.7,3.2,3.9,4.4,1.6,0.2,3.7,2.7,13.2,15.8,0.505,0.342,0.316,2.3,10.2,0.064,0.271,2.7,0.5,22.2,0.241,2.0,0.8999999999999999,2.9,0.099,-2.6,-3.1,-5.7,17.0,16.0,0.0,0.0,0.0,Northeast Conference,Stonehill,stonehill,0.393,0.401,,,2,3.932775945,0.579486556,Primary Creator,-0.0721229153699988,641.0,1.1578947368421053,0.3421052631578947,1.4619000000000002,2.7,0,38.47
Chellia Watson,Chellia Watson,G,1,2025,1305,35.3,35.3,7.9,17.8,0.441,1.5000000000000002,4.6,0.331,6.300000000000001,13.2,0.48,0.484,3.4,4.1,0.821,1.0,4.2,5.2,2.9000000000000004,1.0,0.1999999999999999,2.3,1.8,20.6,23.7,0.521,0.261,0.229,3.3,13.400000000000002,0.084,0.18,1.6,0.7999999999999999,10.5,0.303,4.5,2.2,6.700000000000001,0.2049999999999999,4.3,-1.2,3.1999999999999997,30.0,7.0,0.0,0.0,0.0,Mid-American Conference,Buffalo,buffalo,0.4902,0.485,,,2,3.019978689,0.4088948,Primary Creator,0.996142393963916,164.0,1.2083333333333337,0.2569832402234636,3.024,3.4000000000000004,0,56.94
Cheyenne McEvans,Cheyenne McEvans,G,1,2025,1023,35.3,35.3,4.8,11.1,0.429,1.3,3.6,0.365,3.4,7.5,0.459,0.488,2.3,3.5,0.673,1.5,4.2,5.8,2.5,1.7,0.4,2.9,1.9,13.2,18.1,0.516,0.323,0.314,4.8,14.0,0.093,0.156,2.7,1.1,18.5,0.204,2.3,1.3,3.6,0.139,1.4,-1.2,0.2,9.0,21.0,0.0,0.0,0.0,Southwest Athletic Conference,Florida A&M,florida-am,0.417,0.4195,,,2,3.167592016,0.302565701,Primary Creator,-0.1535912577215902,685.0,0.8333333333333334,0.3214285714285714,1.5606,3.4000000000000004,0,46.78
Hailey Van Lith,Hailey Van Lith,G,1,2025,1340,35.3,35.3,6.1,13.6,0.452,1.7,5.1,0.338,4.4,8.4,0.522,0.517,3.9,4.7,0.8269999999999998,0.8,3.8,4.6,5.4,1.2,0.6,3.0,1.9,17.9,26.6,0.567,0.379,0.348,2.8,11.6,0.075,0.29,2.0,1.5,16.0,0.272,6.6,2.3,8.9,0.265,8.1,3.4,11.4,34.0,4.0,0.0,0.0,0.0,Big 12 Conference,TCU,texas-christian,0.6185,0.5885,,,2,4.425998584,0.291371246,Primary Creator,1.6051567403006448,55.0,1.7419354838709675,0.3722627737226277,2.2968,4.1,0,69.87
Katie Dinnebier,Katie Dinnebier,G,1,2025,1199,35.3,35.3,7.8,15.6,0.5,3.3,8.4,0.396,4.5,7.3,0.619,0.606,4.5,5.6,0.804,0.7,3.8,4.5,7.2,2.5,0.3,3.5,1.9,23.4,35.7,0.641,0.536,0.355,2.4,11.7,0.073,0.427,3.9,0.7,16.2,0.293,8.4,1.3,9.6,0.322,10.7,2.7,13.4,22.0,12.0,0.0,0.0,0.0,Missouri Valley Conference,Drake,drake,0.5471,0.5232,,,2,7.251781239,1.742695033,Primary Creator,3.0855582298352657,4.0,2.0,0.535031847133758,2.7855,4.1,0,79.84
Jocelyn Schiller,Jocelyn Schiller,G,1,2025,1018,35.3,35.3,3.9,10.4,0.372,1.0,3.1,0.323,2.9,7.300000000000001,0.392,0.42,4.4,5.6,0.792,0.4,3.7,4.1,2.9,1.3,0.0,3.1,1.7,13.2,22.6,0.591,0.152,0.43,4.7,19.2,0.125,0.099,1.9,1.8,20.8,0.268,2.7,1.0,3.8,0.148,1.0,-0.9,0.2,12.0,19.0,0.0,0.0,0.0,Summit League,North Dakota,north-dakota,0.5268,0.5092,,,2,3.515351642,-0.333797975,Primary Creator,0.2744974131388001,459.0,0.90625,0.2952380952380952,1.1368,2.3,0,53.76
Crystal Henderson,Crystal Henderson,G,1,2025,1025,35.2,35.2,3.9,10.5,0.375,0.9000000000000001,3.1,0.307,3.0,7.5,0.402,0.419,2.7,4.3,0.615,0.7,2.1,2.8,3.9,2.4,0.0,2.7,1.8000000000000005,11.5,20.9,0.479,0.265,0.315,4.2,14.1,0.091,0.2,3.7,1.3,14.6,0.285,1.7,1.3,3.1,0.12,2.0,0.0,2.1,17.0,16.0,0.0,0.0,0.0,Sun Belt Conference,Georgia State,georgia-state,0.5066,0.4967,,,2,3.918032146,0.117181351,Primary Creator,0.0953046376091609,553.0,1.3928571428571428,0.2924528301886792,1.206,3.7,0,48.96
Kendall Bostic,Kendall Bostic,F,1,2025,1127,35.2,35.2,6.7,12.8,0.526,0.4,1.3,0.302,6.3,11.4,0.552,0.542,1.7,2.0,0.846,2.2,9.0,11.2,1.9,0.7,1.0,1.7,2.1,15.6,26.200000000000003,0.566,0.105,0.159,7.3,28.899999999999995,0.184,0.127,1.1,2.8,10.8,0.222,4.2,2.3,6.4,0.2279999999999999,7.2,3.9,11.1,22.0,10.0,0.0,0.0,0.0,Big Ten Conference,Illinois,illinois,0.608,0.5868,,,3,1.120948344,-1.806114255,Interior Defender,1.6455811993527152,39.0,1.0555555555555556,0.1007751937984496,3.4776,4.0,0,68.12
Tyi Skinner,Tyi Skinner,G,1,2025,948,35.1,35.1,5.6,14.0,0.396,2.5,6.6,0.381,3.1,7.5,0.41,0.486,3.2,3.8,0.851,0.4,2.2,2.6,2.8,1.2,0.0,2.3,2.6,16.8,17.7,0.501,0.236,0.317,1.7,11.2,0.064,0.188,1.8,2.2,19.8,0.324,1.4,-0.2,1.2,0.051,2.5,-1.3,1.1,10.0,22.0,0.0,0.0,0.0,Big 12 Conference,Arizona State,arizona-state,0.5745,0.5561,,,2,3.468619749,1.49959506,Primary Creator,0.6379625309159322,299.0,1.1666666666666667,0.4680851063829787,1.271,1.0,0,44.27
Elle Evans,Elle Evans,G,1,2025,983,35.1,35.1,4.9,11.4,0.428,2.5,5.9,0.421,2.4,5.6,0.436,0.536,2.1,2.5,0.845,1.0,3.1,4.1,1.2,1.0,0.6,1.7,1.8,14.4,19.3,0.57,0.513,0.222,3.5,10.3,0.07,0.081,1.7,2.0,11.9,0.214,2.7,0.5,3.2,0.13,6.3,0.5,6.8,16.0,14.0,0.0,0.0,0.0,Big 12 Conference,Kansas,kansas,0.5573,0.5482,,,2,2.117271985,1.188968246,Primary Creator,0.7287808780546329,261.0,0.6666666666666666,0.5130434782608696,1.0464,2.1,0,54.73
DeeDee Hagemann,DeeDee Hagemann,G,1,2025,925,35.1,35.1,3.8,11.7,0.323,1.2,4.3,0.283,2.6,7.4,0.346,0.375,3.1,4.9,0.647,0.4,1.7,2.1,6.0,1.6,0.1,2.7,2.1,11.9,21.8,0.527,0.197,0.508,9.5,20.4,0.148,0.125,4.0,3.5,20.2,0.1939999999999999,2.0,0.9,2.9,0.126,2.4,1.4,3.8,7.0,23.0,0.0,0.0,0.0,American Athletic Conference,Memphis,memphis,0.5581,0.537,,,2,3.243535464,-0.154568928,Primary Creator,-0.1346537078863799,672.0,2.142857142857143,0.364406779661017,0.8996,2.6,0,52.93
Janessa Williams,Janessa Williams,G,1,2025,1054,35.1,35.1,3.9,11.2,0.352,1.8,6.1,0.295,2.1,5.1,0.421,0.433,2.4,3.3,0.724,1.8,5.5,7.300000000000001,1.0,1.3,0.2,2.6,1.9,12.0,15.2,0.473,0.546,0.293,5.9,19.4,0.123,0.075,2.2,0.6,17.0,0.225,1.1,0.8,1.8,0.069,-1.2,-3.9,-5.1,6.0,24.0,0.0,0.0,0.0,Northeast Conference,Long Island University,long-island-university,0.3853,0.3944,,,2,2.659214607,0.437471725,Primary Creator,-0.6314174986333908,906.0,0.3703703703703703,0.5398230088495576,0.8841,2.3,0,36.55
Zaida Gonzalez,Zaida Gonzalez,G,1,2025,1018,35.1,35.1,6.2,16.9,0.367,1.3,5.3,0.248,4.9,11.7,0.42,0.405,2.3,3.0,0.761,0.5,4.3,4.8,1.4,1.0,0.0,2.9,2.2,16.0,14.699999999999998,0.436,0.312,0.179,1.5,13.2,0.074,0.1169999999999999,1.7,0.0,13.6,0.311,0.9,1.1,2.0,0.078,-1.1,-2.4,-3.5,12.0,18.0,0.0,0.0,0.0,Coastal Athletic Association,Stony Brook,stony-brook,0.4774,0.47,,,2,2.55272042,0.477614367,Primary Creator,-0.5679123838686472,887.0,0.4666666666666666,0.3117647058823529,2.0580000000000003,2.1,0,37.89
Nahawa Diarra Berthe,Nahawa Diarra Berthe,G,1,2025,982,35.1,35.1,3.3,10.1,0.325,0.6,2.0,0.309,2.7,8.1,0.329,0.355,2.1,3.3,0.624,0.6,3.6,4.3,2.7,1.3,0.1,2.9,2.0,9.3,8.9,0.396,0.194,0.329,2.0,11.6,0.07,0.2,2.1,0.2,19.8,0.223,-0.8,0.6,-0.2,-0.009,-4.2,-2.7,-6.8,8.0,22.0,0.0,0.0,0.0,Southern Conference,Mercer,mercer,0.4538,0.4608,,,2,2.241356444,0.205162378,Primary Creator,-1.3831911131595902,1126.0,0.9,0.196078431372549,0.8883000000000001,2.0,0,26.57
Freja Werth,Freja Werth,G,1,2025,1086,35.0,35.0,5.5,13.4,0.41,2.1,5.8,0.361,3.4,7.6,0.447,0.488,4.0,4.7,0.8559999999999999,1.2,4.9,6.1,1.5,1.3,0.4,2.6,2.7,17.1,20.8,0.547,0.434,0.352,3.7,16.1,0.098,0.104,2.1,1.2,14.499999999999998,0.255,3.4,1.4,4.7,0.175,3.4,0.6,4.0,15.0,16.0,0.0,0.0,0.0,West Coast Conference,San Francisco,san-francisco,0.5185,0.5046,,,2,3.614994103,0.404614393,Primary Creator,0.4932679630583526,354.0,0.5555555555555555,0.4296296296296296,1.5198,3.1,0,54.67
Lauren Jensen,Lauren Jensen,G,1,2025,1155,35.0,35.0,6.900000000000001,15.3,0.4539999999999999,2.2,6.0,0.362,4.8,9.2,0.515,0.526,1.7999999999999998,2.0,0.879,0.5,3.4999999999999996,4.0,3.7,1.3,0.2,2.2,2.1,17.8,24.1,0.549,0.395,0.131,1.7999999999999998,11.7,0.068,0.22,2.1,0.6,11.7,0.275,4.3,1.0,5.3,0.185,6.6,1.6,8.2,26.000000000000004,6.999999999999999,0.0,0.0,0.0,Big East Conference,Creighton,creighton,0.6186,0.5926,,,2,2.843730392,1.497788045,Primary Creator,1.3887717401267894,78.0,1.6086956521739126,0.3896103896103896,2.472,2.5,0,61.52
Paige Kohler,Paige Kohler,G,1,2025,1085,35.0,35.0,4.8,11.5,0.415,2.5,6.7,0.367,2.3,4.8,0.48,0.521,1.6,2.3,0.681,0.2,4.4,4.6,3.6000000000000005,0.9000000000000001,0.1,2.0,2.2,13.6,18.0,0.538,0.58,0.202,0.8,14.8,0.078,0.204,1.5,0.4,13.5,0.205,3.1,0.5,3.6000000000000005,0.134,3.3,-1.3,2.0,18.0,13.0,0.0,0.0,0.0,Mid-American Conference,Bowling Green,bowling-green-state,0.4972,0.4903,,,2,2.26252849,1.919828194,Primary Creator,0.9547807649851736,181.0,1.7142857142857144,0.5775862068965517,1.104,1.5000000000000002,0,48.45
Carley Duffney,Carley Duffney,F,1,2025,1085,35.0,35.0,3.8,9.1,0.416,0.8,3.0,0.283,2.9,6.1,0.481,0.4629999999999999,2.5,3.0,0.839,0.6,3.5,4.1,2.0,0.6,0.3,2.1,2.5,10.9,13.3,0.52,0.327,0.331,1.9,11.2,0.066,0.121,1.1,0.8,16.9,0.191,1.5,-0.2,1.3,0.049,-2.1,-2.9,-5.0,11.0,20.0,0.0,0.0,0.0,Summit League,South Dakota,south-dakota,0.5169,0.5071,,,2,1.261623677,0.313203355,Primary Creator,-0.2629071787044678,732.0,0.9090909090909092,0.3260869565217391,1.3948999999999998,0.7,0,36.81
Grace Efosa,Grace Efosa,G,1,2025,1121,35.0,35.0,5.1,12.8,0.397,0.6,2.8,0.216,4.5,10.0,0.447,0.42,2.7,3.4,0.798,0.8,3.5,4.3,1.7,0.9,0.1,2.4,1.9,13.4,14.500000000000002,0.4680000000000001,0.216,0.267,2.9,11.3,0.074,0.134,1.6,0.2,14.500000000000002,0.255,1.5,1.1,2.6,0.092,0.7,0.2,0.9,13.0,19.0,0.0,0.0,0.0,Big East Conference,Providence,providence,0.544,0.5366,,,2,1.78347772,-0.161171372,Primary Creator,-0.3737907378150828,793.0,0.6799999999999999,0.2170542635658914,2.0115,2.1,0,43.36
Marina Asensio,Marina Asensio,G,1,2025,998,35.0,35.0,4.6,11.2,0.408,2.2,5.9,0.376,2.3,5.3,0.443,0.507,2.3,2.9,0.791,0.1,2.9,3.1,4.9,1.0,0.2,4.4,1.8999999999999997,13.6,22.2,0.565,0.4779999999999999,0.445,5.6,14.4,0.1,0.093,4.0,2.0,13.0,0.223,2.8,1.2,4.0,0.161,2.4,0.4,2.8,12.0,18.0,0.0,0.0,0.0,Mid-American Conference,Western Michigan,western-michigan,0.4994,0.4871,,,2,3.47553945,0.927557717,Primary Creator,-0.5251332667644205,868.0,1.088888888888889,0.5221238938053098,1.0189,2.4,0,54.44
Taryn Barbot,Taryn Barbot,G,1,2025,1153,34.9,34.9,6.0,15.8,0.381,2.6,7.9,0.335,3.3999999999999995,7.9,0.427,0.4640000000000001,3.0,3.5,0.862,2.1,5.1,7.2,2.5,2.3,0.2,2.6,2.5,17.7,23.8,0.507,0.5,0.223,5.7,16.8,0.107,0.14,3.6,0.8,13.0,0.258,4.0,3.2,7.2,0.25,4.3,1.0,5.4,25.0,8.0,0.0,0.0,0.0,Coastal Athletic Association,College of Charleston,college-of-charleston,0.4459,0.4535,,,2,4.328082323,1.153857038,Primary Creator,0.7939084077558735,227.0,0.9259259259259258,0.4968553459119497,1.4518,5.7,0,59.62
AJ Marotte,AJ Marotte,G,1,2025,1139,34.9,34.9,4.4,11.7,0.377,1.4,4.8,0.292,3.0,6.9,0.436,0.436,1.2,1.5,0.824,0.2,3.1,3.3000000000000003,2.3,0.5,0.4,2.5,1.9,11.4,12.9,0.483,0.268,0.515,3.6,9.4,0.067,0.246,2.3,0.5,25.2,0.176,1.1,1.2,2.3,0.079,-0.7,1.4,0.7,19.0,16.0,0.0,0.0,0.0,West Coast Conference,Oregon State,oregon-state,0.564,0.5363,,,2,1.580724931,1.051642241,Primary Creator,0.0275913778385799,589.0,0.8846153846153845,0.4067796610169492,1.308,2.1,0,42.44
Benthe Versteeg,Benthe Versteeg,G,1,2025,1041,34.9,34.9,4.6,11.2,0.411,0.3,1.4,0.25,4.3,9.8,0.433,0.426,2.5,3.6,0.696,1.4,3.5,5.0,6.5,1.5,0.2,4.6,3.0,12.0,17.0,0.523,0.371,0.256,2.8,14.9,0.091,0.188,2.4,1.1,19.0,0.259,1.6,1.6,3.2,0.124,0.0,-0.6,-0.6,15.000000000000002,18.0,0.0,0.0,0.0,Big Sky Conference,Sacramento State,sacramento-state,0.4661,0.4642,,,2,3.610586817,-0.755237885,Primary Creator,-0.8554716958218278,997.0,1.3829787234042554,0.1238938053097345,1.8619,3.3,0,46.91
Izzy Higginbottom,Izzy Higginbottom,G,1,2025,1115,34.8,34.8,7.8,18.1,0.4339999999999999,1.1,3.4,0.333,6.7,14.7,0.4570000000000001,0.465,7.6,8.3,0.906,0.5,4.2,4.7,3.7,1.2,0.3,3.8,1.4,24.4,29.8,0.553,0.187,0.462,1.5,11.4,0.067,0.29,1.8000000000000005,0.6,14.8,0.352,5.2,-0.2,5.0,0.18,7.4,0.9000000000000001,8.3,10.0,22.0,0.0,0.0,0.0,Southeastern Conference,Arkansas,arkansas,0.6121,0.5845,,,2,5.890669297,-0.558872654,Primary Creator,0.9799240418291472,171.0,0.9487179487179486,0.1868131868131868,3.0619000000000005,1.3,0,64.83
D'Arrah Allen,D'Arrah Allen,G,1,2025,800,34.8,34.8,4.9,15.0,0.328,1.9,6.1,0.314,2.9999999999999996,8.9,0.337,0.391,2.5999999999999996,3.4000000000000004,0.769,1.0,1.8,2.8,2.7,1.2999999999999998,0.1,4.3,3.1,14.3,9.7,0.432,0.406,0.226,3.1,5.6,0.043,0.215,2.2,0.3,20.700000000000003,0.289,-0.2,0.6,0.4,0.02,-2.5999999999999996,-4.1,-6.7,2.9999999999999996,25.0,0.0,0.0,0.0,Southwest Athletic Conference,Arkansas-Pine Bluff,arkansas-pine-bluff,0.4073,0.4104,,,2,4.182869988,1.133143717,Primary Creator,-1.07475771447706,1057.0,0.6136363636363638,0.4039735099337748,1.011,2.0,0,28.17
Maddy Skorupski,Maddy Skorupski,G,1,2025,1079,34.8,34.8,5.8,15.099999999999998,0.385,0.9000000000000001,3.7,0.25,4.9,11.3,0.43,0.416,3.5,4.7,0.759,0.5,2.9,3.5,3.1,2.8,0.1,3.5,1.5,16.1,19.4,0.4660000000000001,0.248,0.31,1.8000000000000005,9.4,0.0559999999999999,0.2339999999999999,4.7,0.2,16.9,0.302,1.3,0.4,1.7,0.063,0.1,-1.3,-1.2,9.0,22.0,0.0,0.0,0.0,Horizon League,Oakland,oakland,0.5119,0.495,,,2,5.06940101,0.04384939,Primary Creator,-0.3263720181354519,770.0,0.8611111111111112,0.2434210526315789,2.107,3.3,0,42.15
Lacy Stokes,Lacy Stokes,G,1,2025,1219,34.8,34.8,4.7,10.3,0.454,0.7,2.0,0.333,4.0,8.3,0.483,0.486,4.4,5.5,0.793,1.1,3.5,4.6,4.2,2.6,0.0999999999999999,2.0,2.2,14.4,24.8,0.557,0.1909999999999999,0.535,3.4000000000000004,11.4,0.073,0.223,4.1,0.3999999999999999,13.4,0.2049999999999999,4.9,2.3,7.2,0.235,4.1,4.0,8.1,26.0,9.0,0.0,0.0,0.0,Missouri Valley Conference,Missouri State,missouri-state,0.4931,0.4874,,,2,3.90067414,0.246925349,Primary Creator,1.1158840095303522,135.0,2.0,0.1923076923076923,1.932,5.0,0,64.75
Haley Cavinder,Haley Cavinder,G,1,2025,1010,34.8,34.8,7.2,15.500000000000002,0.462,1.6,5.2,0.313,5.6,10.3,0.537,0.514,2.2,2.8,0.8,1.6,4.9,6.5,4.7,0.8,0.2,2.9,1.8999999999999997,18.2,25.2,0.54,0.333,0.178,5.6,15.1,0.106,0.3,1.3,0.5,14.7,0.281,4.0,0.3,4.3,0.171,7.599999999999999,0.3,7.800000000000001,14.0,15.0,0.0,0.0,0.0,Atlantic Coast Conference,Miami (FL),miami-fl,0.5639,0.5527,,,2,3.173810571,0.696294713,Primary Creator,1.24248348508867,111.0,1.5666666666666669,0.3333333333333333,3.0072,1.3,0,60.34
Cheyenne Stubbs,Cheyenne Stubbs,G,1,2025,996,34.8,34.8,5.5,14.3,0.387,2.2,6.3,0.341,3.4,8.0,0.423,0.462,3.3,4.4,0.763,0.8,3.1,3.899999999999999,2.5,1.4,0.0,2.3,1.4,16.6,13.0,0.544,0.688,0.158,1.1,5.9,0.033,0.15,1.9,0.7,17.8,0.146,1.6,-0.5,1.0,0.042,0.5,-2.0,-1.5,4.0,27.0,0.0,0.0,0.0,Mountain West Conference,Utah State,utah-state,0.4978,0.4915,,,2,2.987459301,2.017762152,Primary Creator,0.027061397551058,590.0,1.0416666666666667,0.4375,1.4382,0.8999999999999999,0,39.88
Ella Farrelly,Ella Farrelly,F,1,2025,660,34.8,34.8,1.9,5.2,0.372,0.5,2.0,0.237,1.4999999999999998,3.1999999999999997,0.4539999999999999,0.4169999999999999,1.4,2.0,0.689,2.7,4.2,7.0,1.2,0.7000000000000001,1.1,2.2,2.2,5.700000000000001,22.300000000000004,0.544,0.005,0.318,10.9,18.5,0.15,0.11,1.0,8.2,21.4,0.214,1.3,1.2,2.5,0.151,-0.3,0.7999999999999999,0.5,16.0,15.000000000000002,0.0,0.0,0.0,Coastal Athletic Association,Monmouth,monmouth,0.4114,0.4319,,,3,1.378442815,-1.809296288,Interior Defender,0.902563046374694,111.0,0.5217391304347825,0.3773584905660377,0.6809999999999998,3.0,0,52.21
Laura Ziegler,Laura Ziegler,F,1,2025,1183,34.8,34.8,6.8999999999999995,16.3,0.4249999999999999,1.5,4.9,0.315,5.4,11.5,0.472,0.472,2.1,2.5,0.847,1.6,8.8,10.4,4.3,0.7,0.9,2.6,1.2,17.5,27.300000000000004,0.501,0.297,0.153,5.7,29.9,0.179,0.284,1.3,2.8,12.9,0.296,4.5,2.9,7.400000000000001,0.249,6.500000000000001,2.9,9.4,24.0,10.0,0.0,0.0,0.0,Atlantic 10 Conference,Saint Joseph's,saint-josephs,0.5624,0.5417,,,2,3.132231004,-0.91251877,Primary Creator,1.317681464618648,86.0,1.5925925925925923,0.298780487804878,2.5488000000000004,4.5,0,65.55
Alayna Contreras,Alayna Contreras,G,1,2025,1147,34.8,34.8,6.499999999999999,17.2,0.38,1.9,5.9,0.328,4.6,11.3,0.406,0.436,2.3,2.9,0.784,0.2,1.8,2.0,2.1,1.2,0.1,2.4,1.3,17.3,16.7,0.465,0.343,0.17,0.5,6.3,0.032,0.136,1.9,0.3,11.5,0.281,2.4,0.2,2.6,0.091,2.3,-2.4,-0.1,12.0,21.0,0.0,0.0,0.0,Summit League,Kansas City,missouri-kansas-city,0.5018,0.4944,,,2,2.658711226,1.409783502,Primary Creator,-0.02642615947269,617.0,0.8400000000000001,0.3410404624277456,1.8676,1.5,0,42.47
Chardonnay Hartley,Chardonnay Hartley,G,1,2025,1042,34.7,34.7,3.0,10.9,0.277,0.8,3.6,0.232,2.2,7.299999999999999,0.3,0.316,3.8,6.5,0.582,0.5,2.5,3.0,6.4,1.6,0.0,4.0,1.9,10.7,17.4,0.612,0.673,0.204,3.0,14.4,0.086,0.114,2.6,1.5,19.5,0.182,2.0,0.4,2.4,0.093,1.4,-1.7,-0.2,6.0,25.0,0.0,0.0,0.0,Western Athletic Conference,Utah Tech,dixie-state,0.4643,0.4589,,,2,4.296193877,-0.145803351,Primary Creator,-0.441114622687845,826.0,1.5609756097560978,0.3272727272727272,0.66,2.0,0,48.42
Molly Kaiser,Molly Kaiser,G,1,2025,1146,34.7,34.7,6.9,14.5,0.478,1.0,2.9,0.347,5.9,11.6,0.51,0.513,5.7,6.9,0.828,0.7,2.6,3.2,2.4,1.6999999999999995,0.1,2.4,2.5,20.5,27.4,0.579,0.199,0.476,2.4,9.7,0.059,0.176,2.7,0.4,12.0,0.295,5.3,1.3,6.6,0.232,6.1,0.0,6.2,18.0,16.0,0.0,0.0,0.0,Conference USA,New Mexico State,new-mexico-state,0.5544,0.5273,,,2,4.298871996,0.054999883,Primary Creator,1.2715614681784662,100.0,0.96,0.1986301369863013,3.0090000000000003,3.0999999999999996,0,63.65
Jasmine Bascoe,Jasmine Bascoe,G,1,2025,1191,34.7,34.7,6.0,13.999999999999998,0.428,1.5,4.6,0.325,4.5,9.4,0.478,0.481,2.7,3.1,0.876,0.6,3.8,4.5,4.3,1.9,0.2,2.9,2.0,16.2,14.3,0.4669999999999999,0.386,0.12,2.1,8.3,0.051,0.152,1.5,1.6999999999999995,13.999999999999998,0.262,1.2,0.6,1.8000000000000005,0.06,2.1,0.1,2.2,21.0,15.0,0.0,0.0,0.0,Big East Conference,Villanova,villanova,0.6276,0.5936,,,2,3.343596651,0.801179303,Primary Creator,-0.4816598554160635,844.0,1.4333333333333331,0.3262411347517731,2.151,2.7,0,43.61
Zanai Barnett-Gay,Zanai Barnett-Gay,G,1,2025,1075,34.7,34.7,6.8,16.6,0.411,1.3,4.2,0.313,5.5,12.4,0.444,0.451,4.0,5.0,0.805,1.8,5.9,7.7,3.1,2.3,0.4,2.7,2.6,19.0,26.7,0.5,0.254,0.298,5.0,18.8,0.113,0.225,3.8,1.1,12.5,0.296,3.6,2.6,6.2,0.229,4.3,2.1,6.4,19.0,12.0,0.0,0.0,0.0,Patriot League,Navy,navy,0.4936,0.4835,,,2,4.706017397,-0.366265805,Primary Creator,0.8576929156583879,209.0,1.107142857142857,0.2514970059880239,2.442,5.3,0,61.68
